 183 | 03/30/2022 | 03:49:22 PM UTC | System Event | OEM System boot event | Asserted
 184 | 03/30/2022 | 03:49:52 PM UTC | System Event | Timestamp Clock Sync | Asserted
 185 | 03/30/2022 | 03:49:52 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 186 | 03/30/2022 | 03:49:54 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 187 | 03/30/2022 | 03:49:55 PM UTC | System Event | Timestamp Clock Sync | Asserted
 188 | 03/30/2022 | 03:50:04 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 189 | 03/30/2022 | 03:51:31 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 18a | 04/01/2022 | 07:32:54 PM UTC | System Event | OEM System boot event | Asserted
 18b | 04/01/2022 | 07:33:24 PM UTC | System Event | Timestamp Clock Sync | Asserted
 18c | 04/01/2022 | 07:33:24 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 18d | 04/01/2022 | 07:33:28 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 18e | 04/01/2022 | 07:33:29 PM UTC | System Event | Timestamp Clock Sync | Asserted
 18f | 04/01/2022 | 07:33:37 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 190 | 04/01/2022 | 07:35:05 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 191 | 04/01/2022 | 09:00:02 PM UTC | System Event | OEM System boot event | Asserted
 192 | 04/01/2022 | 09:00:39 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 193 | 04/01/2022 | 09:02:04 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 194 | 04/02/2022 | 03:59:57 PM UTC | System Event | OEM System boot event | Asserted
 195 | 04/02/2022 | 04:00:27 PM UTC | System Event | Timestamp Clock Sync | Asserted
 196 | 04/02/2022 | 04:00:27 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 197 | 04/02/2022 | 04:00:30 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 198 | 04/02/2022 | 04:00:31 PM UTC | System Event | Timestamp Clock Sync | Asserted
 199 | 04/02/2022 | 04:00:41 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 19a | 04/02/2022 | 04:02:07 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 19b | 04/04/2022 | 04:27:48 PM UTC | System Event | OEM System boot event | Asserted
 19c | 04/04/2022 | 04:28:25 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 19d | 04/04/2022 | 04:29:50 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 19e | 04/07/2022 | 10:31:06 PM UTC | System Event | OEM System boot event | Asserted
 19f | 04/07/2022 | 10:31:36 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1a0 | 04/07/2022 | 10:31:36 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1a1 | 04/07/2022 | 10:31:44 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1a2 | 04/07/2022 | 10:31:45 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1a3 | 04/07/2022 | 10:31:54 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1a4 | 04/07/2022 | 10:33:20 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1a5 | 04/17/2022 | 08:58:28 AM UTC | Drive Slot / Bay #0x18 | Drive Present | Asserted
 1a6 | 04/17/2022 | 08:59:49 AM UTC | Drive Slot / Bay #0x17 | Drive Present | Asserted
 1a7 | 04/17/2022 | 09:10:40 AM UTC | Power Unit #0xff | Power off/down | Asserted
 1a8 | 04/17/2022 | 09:17:23 AM UTC | System Event | OEM System boot event | Asserted
 1a9 | 04/17/2022 | 09:17:40 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1aa | 04/17/2022 | 09:17:40 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1ab | 04/17/2022 | 09:17:54 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1ac | 04/17/2022 | 09:17:55 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1ad | 04/17/2022 | 09:18:06 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1ae | 04/17/2022 | 09:19:32 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1af | 04/17/2022 | 01:21:41 PM UTC | Drive Slot / Bay #0x09 | Drive Present | Asserted
 1b0 | 04/17/2022 | 01:21:58 PM UTC | Drive Slot / Bay #0x0a | Drive Present | Asserted
 1b1 | 04/17/2022 | 01:47:03 PM UTC | Drive Slot / Bay #0x18 | Drive Present | Deasserted
 1b2 | 04/17/2022 | 01:47:19 PM UTC | Drive Slot / Bay #0x17 | Drive Present | Deasserted
 1b3 | 04/17/2022 | 05:14:10 PM UTC | Drive Slot / Bay #0x0b | Drive Present | Asserted
 1b4 | 04/26/2022 | 04:55:53 PM UTC | System Event | OEM System boot event | Asserted
 1b5 | 04/26/2022 | 04:56:23 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1b6 | 04/26/2022 | 04:56:23 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1b7 | 04/26/2022 | 04:56:38 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1b8 | 04/26/2022 | 04:56:39 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1b9 | 04/26/2022 | 04:56:49 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1ba | 04/26/2022 | 04:58:16 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1bb | 04/29/2022 | 05:10:56 PM UTC | System Event | OEM System boot event | Asserted
 1bc | 04/29/2022 | 05:11:25 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1bd | 04/29/2022 | 05:11:26 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1be | 04/29/2022 | 05:11:30 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1bf | 04/29/2022 | 05:11:31 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1c0 | 04/29/2022 | 05:11:40 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1c1 | 04/29/2022 | 05:13:07 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1c2 | 05/05/2022 | 03:19:29 AM UTC | System Event | OEM System boot event | Asserted
 1c3 | 05/05/2022 | 03:19:58 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1c4 | 05/05/2022 | 03:19:59 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1c5 | 05/05/2022 | 03:20:07 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1c6 | 05/05/2022 | 03:20:08 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1c7 | 05/05/2022 | 03:20:18 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1c8 | 05/05/2022 | 03:21:45 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1c9 | 05/05/2022 | 11:38:28 PM UTC | System Event | OEM System boot event | Asserted
 1ca | 05/05/2022 | 11:38:58 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1cb | 05/05/2022 | 11:38:58 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1cc | 05/05/2022 | 11:39:01 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1cd | 05/05/2022 | 11:39:02 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1ce | 05/05/2022 | 11:39:11 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1cf | 05/05/2022 | 11:40:37 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1d0 | 05/08/2022 | 04:41:59 AM UTC | System Event | OEM System boot event | Asserted
 1d1 | 05/08/2022 | 04:42:29 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1d2 | 05/08/2022 | 04:42:29 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1d3 | 05/08/2022 | 04:42:34 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1d4 | 05/08/2022 | 04:42:35 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1d5 | 05/08/2022 | 04:42:43 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1d6 | 05/08/2022 | 04:44:10 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1d7 | 05/10/2022 | 10:21:22 AM UTC | System Event | OEM System boot event | Asserted
 1d8 | 05/10/2022 | 10:21:52 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1d9 | 05/10/2022 | 10:21:52 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1da | 05/10/2022 | 10:21:57 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1db | 05/10/2022 | 10:21:58 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1dc | 05/10/2022 | 10:22:08 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1dd | 05/10/2022 | 10:23:34 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1de | 05/10/2022 | 12:26:52 PM UTC | System Event | OEM System boot event | Asserted
 1df | 05/10/2022 | 12:27:29 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1e0 | 05/10/2022 | 12:28:55 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1e1 | 05/10/2022 | 12:46:42 PM UTC | System Event | OEM System boot event | Asserted
 1e2 | 05/10/2022 | 12:47:19 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1e3 | 05/10/2022 | 12:48:45 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1e4 | 05/10/2022 | 06:24:05 PM UTC | System Event | OEM System boot event | Asserted
 1e5 | 05/10/2022 | 06:24:42 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1e6 | 05/10/2022 | 06:26:07 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1e7 | 05/20/2022 | 02:42:40 PM UTC | System Event | OEM System boot event | Asserted
 1e8 | 05/20/2022 | 02:43:10 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1e9 | 05/20/2022 | 02:43:10 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1ea | 05/20/2022 | 02:43:26 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1eb | 05/20/2022 | 02:43:27 PM UTC | System Event | Timestamp Clock Sync | Asserted
 1ec | 05/20/2022 | 02:43:36 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1ed | 05/20/2022 | 02:45:02 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1ee | 05/20/2022 | 04:33:18 PM UTC | System Event | OEM System boot event | Asserted
 1ef | 05/20/2022 | 04:33:55 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1f0 | 05/20/2022 | 04:35:21 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1f1 | 07/03/2022 | 05:18:40 AM UTC | System Event | OEM System boot event | Asserted
 1f2 | 07/03/2022 | 05:19:10 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1f3 | 07/03/2022 | 05:19:10 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1f4 | 07/03/2022 | 05:20:21 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 1f5 | 07/03/2022 | 05:20:22 AM UTC | System Event | Timestamp Clock Sync | Asserted
 1f6 | 07/03/2022 | 05:20:34 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1f7 | 07/03/2022 | 05:22:02 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1f8 | 07/03/2022 | 10:22:26 AM UTC | System Event | OEM System boot event | Asserted
 1f9 | 07/03/2022 | 10:23:03 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 1fa | 07/03/2022 | 10:24:29 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 1fb | 07/19/2022 | 04:35:02 AM UTC | Unknown |  | Asserted
 1fc | 07/19/2022 | 05:11:06 AM UTC | Unknown |  | Asserted
 1fd | 07/19/2022 | 05:16:44 AM UTC | Drive Slot / Bay #0x02 | Drive Present | Asserted
 1fe | 07/19/2022 | 05:16:46 AM UTC | Drive Slot / Bay #0x04 | Drive Present | Asserted
 1ff | 07/19/2022 | 05:16:46 AM UTC | Drive Slot / Bay #0x05 | Drive Present | Asserted
 200 | 07/19/2022 | 05:16:47 AM UTC | Drive Slot / Bay #0x06 | Drive Present | Asserted
 201 | 07/19/2022 | 05:16:48 AM UTC | Drive Slot / Bay #0x07 | Drive Present | Asserted
 202 | 07/19/2022 | 05:16:48 AM UTC | Drive Slot / Bay #0x08 | Drive Present | Asserted
 203 | 07/19/2022 | 05:16:49 AM UTC | Drive Slot / Bay #0x09 | Drive Present | Asserted
 204 | 07/19/2022 | 05:16:49 AM UTC | Drive Slot / Bay #0x0a | Drive Present | Asserted
 205 | 07/19/2022 | 05:16:50 AM UTC | Drive Slot / Bay #0x0b | Drive Present | Asserted
 206 | 07/19/2022 | 05:16:59 AM UTC | Drive Slot / Bay #0x19 | Drive Present | Asserted
 207 | 07/19/2022 | 05:16:59 AM UTC | Drive Slot / Bay #0x1a | Drive Present | Asserted
 208 | 07/19/2022 | 05:17:01 AM UTC | Drive Slot / Bay #0x03 | Drive Present | Asserted
 209 | 07/19/2022 | 05:17:17 AM UTC | Drive Slot / Bay #0x01 | Drive Present | Asserted
 20a | 07/19/2022 | 05:18:46 AM UTC | Processor #0xe4 | Presence detected | Asserted
 20b | 07/19/2022 | 05:18:46 AM UTC | Processor #0xe5 | Presence detected | Asserted
 20c | 07/19/2022 | 05:18:54 AM UTC | Power Supply #0xe6 | Presence detected | Asserted
 20d | 07/19/2022 | 05:18:54 AM UTC | Power Supply #0xe7 | Presence detected | Asserted
 20e | 07/19/2022 | 07:04:33 AM UTC | System Event | OEM System boot event | Asserted
 20f | 07/19/2022 | 07:05:04 AM UTC | System Event | Timestamp Clock Sync | Asserted
 210 | 07/19/2022 | 07:05:04 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 211 | 07/19/2022 | 07:05:29 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 212 | 07/19/2022 | 07:05:31 AM UTC | System Event | Timestamp Clock Sync | Asserted
 213 | 07/19/2022 | 07:07:08 AM UTC | System Event | OEM System boot event | Asserted
 214 | 07/19/2022 | 07:13:22 AM UTC | Power Unit #0xff | Power off/down | Asserted
 215 | 07/19/2022 | 07:14:57 AM UTC | System Event | OEM System boot event | Asserted
 216 | 07/19/2022 | 07:15:23 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 217 | 07/19/2022 | 07:16:56 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 218 | 07/19/2022 | 07:43:02 AM UTC | System Event | OEM System boot event | Asserted
 219 | 07/19/2022 | 07:43:42 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 21a | 07/19/2022 | 07:45:09 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 21b | 07/22/2022 | 08:41:36 PM UTC | Power Unit #0xff | Power off/down | Asserted
 21c | 07/23/2022 | 02:08:59 AM UTC | System Event | OEM System boot event | Asserted
 21d | 07/23/2022 | 02:09:15 AM UTC | System Event | Timestamp Clock Sync | Asserted
 21e | 07/23/2022 | 02:09:16 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 21f | 07/23/2022 | 02:09:22 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 220 | 07/23/2022 | 02:09:23 AM UTC | System Event | Timestamp Clock Sync | Asserted
 221 | 07/23/2022 | 02:09:34 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 222 | 07/23/2022 | 02:10:59 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 223 | 09/21/2022 | 04:36:00 AM UTC | System Event | OEM System boot event | Asserted
 224 | 09/21/2022 | 04:36:29 AM UTC | System Event | Timestamp Clock Sync | Asserted
 225 | 09/21/2022 | 04:36:29 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 226 | 09/21/2022 | 04:38:03 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 227 | 09/21/2022 | 04:38:04 AM UTC | System Event | Timestamp Clock Sync | Asserted
 228 | 09/21/2022 | 04:38:15 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 229 | 09/21/2022 | 04:39:41 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 22a | 10/03/2022 | 01:29:01 AM UTC | Power Unit #0xff | Power off/down | Asserted
 22b | 10/03/2022 | 01:29:23 AM UTC | Drive Slot / Bay #0x02 | Drive Present | Asserted
 22c | 10/03/2022 | 01:29:23 AM UTC | Drive Slot / Bay #0x03 | Drive Present | Asserted
 22d | 10/03/2022 | 01:29:24 AM UTC | Drive Slot / Bay #0x04 | Drive Present | Asserted
 22e | 10/03/2022 | 01:29:25 AM UTC | Drive Slot / Bay #0x06 | Drive Present | Asserted
 22f | 10/03/2022 | 01:29:26 AM UTC | Drive Slot / Bay #0x07 | Drive Present | Asserted
 230 | 10/03/2022 | 01:29:26 AM UTC | Drive Slot / Bay #0x08 | Drive Present | Asserted
 231 | 10/03/2022 | 01:29:27 AM UTC | Drive Slot / Bay #0x09 | Drive Present | Asserted
 232 | 10/03/2022 | 01:29:28 AM UTC | Drive Slot / Bay #0x0a | Drive Present | Asserted
 233 | 10/03/2022 | 01:29:28 AM UTC | Drive Slot / Bay #0x0b | Drive Present | Asserted
 234 | 10/03/2022 | 01:29:37 AM UTC | Drive Slot / Bay #0x19 | Drive Present | Asserted
 235 | 10/03/2022 | 01:29:38 AM UTC | Drive Slot / Bay #0x1a | Drive Present | Asserted
 236 | 10/03/2022 | 01:29:41 AM UTC | Drive Slot / Bay #0x05 | Drive Present | Asserted
 237 | 10/03/2022 | 01:29:56 AM UTC | Drive Slot / Bay #0x01 | Drive Present | Asserted
 238 | 10/03/2022 | 01:30:39 AM UTC | System Event | OEM System boot event | Asserted
 239 | 10/03/2022 | 01:30:56 AM UTC | System Event | Timestamp Clock Sync | Asserted
 23a | 10/03/2022 | 01:30:56 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 23b | 10/03/2022 | 02:53:42 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 23c | 10/03/2022 | 02:53:43 AM UTC | System Event | Timestamp Clock Sync | Asserted
 23d | 10/03/2022 | 02:53:53 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 23e | 10/03/2022 | 02:54:09 AM UTC | Processor #0xe4 | Presence detected | Asserted
 23f | 10/03/2022 | 02:54:09 AM UTC | Processor #0xe5 | Presence detected | Asserted
 240 | 10/03/2022 | 02:54:19 AM UTC | Power Supply #0xe6 | Presence detected | Asserted
 241 | 10/03/2022 | 02:54:19 AM UTC | Power Supply #0xe7 | Presence detected | Asserted
 242 | 10/03/2022 | 02:55:28 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 243 | 10/04/2022 | 06:50:31 AM UTC | System Event | OEM System boot event | Asserted
 244 | 10/04/2022 | 06:51:10 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 245 | 10/04/2022 | 06:52:35 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 246 | 10/04/2022 | 06:45:24 PM UTC | Power Unit #0xff | Power off/down | Asserted
 247 | 10/04/2022 | 06:48:55 PM UTC | System Event | OEM System boot event | Asserted
 248 | 10/04/2022 | 06:49:12 PM UTC | System Event | Timestamp Clock Sync | Asserted
 249 | 10/04/2022 | 06:49:12 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 24a | 10/04/2022 | 06:49:15 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 24b | 10/04/2022 | 06:49:16 PM UTC | System Event | Timestamp Clock Sync | Asserted
 24c | 10/04/2022 | 06:49:28 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 24d | 10/04/2022 | 07:03:04 PM UTC | Power Unit #0xff | Power off/down | Asserted
 24e | 10/04/2022 | 07:04:46 PM UTC | System Event | OEM System boot event | Asserted
 24f | 10/04/2022 | 07:05:13 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 250 | 10/04/2022 | 07:06:40 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 251 | 10/04/2022 | 09:00:20 PM UTC | Power Unit #0xff | Power off/down | Asserted
 252 | 10/04/2022 | 09:06:18 PM UTC | System Event | OEM System boot event | Asserted
 253 | 10/04/2022 | 09:06:45 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 254 | 10/04/2022 | 09:09:26 PM UTC | Power Unit #0xff | Power off/down | Asserted
 255 | 10/04/2022 | 09:11:09 PM UTC | System Event | OEM System boot event | Asserted
 256 | 10/04/2022 | 09:12:49 PM UTC | System Event | OEM System boot event | Asserted
 257 | 10/04/2022 | 09:13:17 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 258 | 10/04/2022 | 09:14:44 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 259 | 10/09/2022 | 02:24:56 PM UTC | Power Unit #0xff | Power off/down | Asserted
 25a | 10/09/2022 | 02:36:34 PM UTC | System Event | OEM System boot event | Asserted
 25b | 10/09/2022 | 02:38:14 PM UTC | System Event | OEM System boot event | Asserted
 25c | 10/09/2022 | 02:38:31 PM UTC | System Event | Timestamp Clock Sync | Asserted
 25d | 10/09/2022 | 02:38:31 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 25e | 10/09/2022 | 02:38:39 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 25f | 10/09/2022 | 02:38:40 PM UTC | System Event | Timestamp Clock Sync | Asserted
 260 | 10/09/2022 | 02:38:52 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 261 | 10/09/2022 | 06:37:07 PM UTC | Power Unit #0xff | Power off/down | Asserted
 262 | 10/09/2022 | 06:39:12 PM UTC | System Event | OEM System boot event | Asserted
 263 | 10/09/2022 | 06:41:16 PM UTC | System Event | OEM System boot event | Asserted
 264 | 10/09/2022 | 06:41:46 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 265 | 10/09/2022 | 06:43:16 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 266 | 10/17/2022 | 04:00:38 AM UTC | Power Unit #0xff | Power off/down | Asserted
 267 | 10/17/2022 | 04:45:50 AM UTC | System Event | OEM System boot event | Asserted
 268 | 10/17/2022 | 04:47:53 AM UTC | System Event | OEM System boot event | Asserted
 269 | 10/17/2022 | 04:48:13 AM UTC | System Event | Timestamp Clock Sync | Asserted
 26a | 10/17/2022 | 04:48:13 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 26b | 10/17/2022 | 04:48:24 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 26c | 10/17/2022 | 04:48:26 AM UTC | System Event | Timestamp Clock Sync | Asserted
 26d | 10/17/2022 | 04:48:39 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 26e | 10/17/2022 | 06:00:38 AM UTC | Power Unit #0xff | Power off/down | Asserted
 26f | 10/17/2022 | 06:02:13 AM UTC | System Event | OEM System boot event | Asserted
 270 | 10/17/2022 | 06:03:45 AM UTC | System Event | OEM System boot event | Asserted
 271 | 10/17/2022 | 06:04:13 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 272 | 10/17/2022 | 06:05:42 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 273 | 10/17/2022 | 07:27:05 AM UTC | Power Unit #0xff | Power off/down | Asserted
 274 | 10/17/2022 | 07:46:08 AM UTC | System Event | OEM System boot event | Asserted
 275 | 10/17/2022 | 07:47:40 AM UTC | System Event | OEM System boot event | Asserted
 276 | 10/17/2022 | 07:48:06 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 277 | 10/17/2022 | 07:49:30 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 278 | 11/30/2022 | 08:45:09 AM UTC | System Event | OEM System boot event | Asserted
 279 | 11/30/2022 | 08:45:39 AM UTC | System Event | Timestamp Clock Sync | Asserted
 27a | 11/30/2022 | 08:45:39 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 27b | 11/30/2022 | 08:46:52 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 27c | 11/30/2022 | 08:46:53 AM UTC | System Event | Timestamp Clock Sync | Asserted
 27d | 11/30/2022 | 08:47:02 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 27e | 11/30/2022 | 08:48:26 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 27f | 12/23/2022 | 04:55:04 PM UTC | System Event | OEM System boot event | Asserted
 280 | 12/23/2022 | 04:55:34 PM UTC | System Event | Timestamp Clock Sync | Asserted
 281 | 12/23/2022 | 04:55:34 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 282 | 12/23/2022 | 04:56:08 PM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 283 | 12/23/2022 | 04:56:09 PM UTC | System Event | Timestamp Clock Sync | Asserted
 284 | 12/23/2022 | 04:56:19 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 285 | 12/23/2022 | 04:57:43 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 286 | 12/23/2022 | 06:07:40 PM UTC | System Event | OEM System boot event | Asserted
 287 | 12/23/2022 | 06:08:17 PM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 288 | 12/23/2022 | 06:09:42 PM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 289 | 12/24/2022 | 06:26:17 AM UTC | Power Unit #0xff | Power off/down | Asserted
 28a | 12/24/2022 | 06:26:39 AM UTC | Processor #0xe4 | Presence detected | Asserted
 28b | 12/24/2022 | 06:26:39 AM UTC | Processor #0xe5 | Presence detected | Asserted
 28c | 12/24/2022 | 08:53:07 AM UTC | System Event | OEM System boot event | Asserted
 28d | 12/24/2022 | 08:54:40 AM UTC | System Event | OEM System boot event | Asserted
 28e | 12/24/2022 | 08:54:57 AM UTC | System Event | Timestamp Clock Sync | Asserted
 28f | 12/24/2022 | 08:54:57 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 290 | 12/24/2022 | 09:17:45 AM UTC | System Event #0xff | Timestamp Clock Sync | Asserted
 291 | 12/24/2022 | 09:17:46 AM UTC | System Event | Timestamp Clock Sync | Asserted
 292 | 12/24/2022 | 09:17:57 AM UTC | System Firmwares | Unrecoverable video controller failure | Asserted
 293 | 12/24/2022 | 09:18:28 AM UTC | Power Supply #0xe6 | Presence detected | Asserted
 294 | 12/24/2022 | 09:18:28 AM UTC | Power Supply #0xe7 | Presence detected | Asserted
 295 | 12/24/2022 | 09:20:31 AM UTC | Power Unit #0xff | Power off/down | Asserted
 296 | 12/24/2022 | 09:22:07 AM UTC | System Event | OEM System boot event | Asserted
 297 | 12/24/2022 | 09:23:40 AM UTC | System Event | OEM System boot event | Asserted
 298 | 12/24/2022 | 09:25:51 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 299 | 12/24/2022 | 09:40:26 AM UTC | System Event | OEM System boot event | Asserted
 29a | 12/24/2022 | 09:42:30 AM UTC | OS Boot #0x22 | boot completed - device not specified | Asserted
 29b | 12/24/2022 | 05:12:40 PM UTC | Power Unit #0xff | Power off/down | Asserted
 29c | 12/31/2022 | 01:22:28 AM UTC | System Event | OEM System boot event | Asserted
 29d | 12/31/2022 | 01:24:00 AM UTC | System Event | OEM System boot event | Asserted
 29e | 12/31/2022 | 01:24:19 AM UTC | System Event | Timestamp Clock Sync | Asserted
